ID,Parent_ID,SampleType,NCBITaxonomy,Type,NCBIRank,Group_Size,Interventions,Community_composition
3384849,30,Syncom_red_mix_14_48,NA,NA,NA,NA,NA,Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583; Ruminococcus gnavus ATCC 29149; Odoribacter splanchnicus DSM 20712; Bacteroides cellulosilyticus DSM 14838; Clostridium scindens ATCC 35704; Eubacterium eligens ATCC 27750; Bacteroides pectinophilus ATCC 43243; Bacteroides thetaiotaomicron VPI-5482; Bacteroides vulgatus ATCC 8482; Bifidobacterium breve DSM 20213; Alistipes onderdonkii DSM 19147; Parabacteroides sp. D13; Subdoligranulum variabile DSM 15176; Clostridium sp. L2-50; Clostridium sp. M62/1; Bacteroides sp. 9_1_42FAA; Acidaminococcus fermentans DSM 20731; Bacteroides sp. D2; Parabacteroides johnsonii DSM 18315; Acidaminococcus intestini sp. D21; Bacteroides rodentium DSM 26882; Alistipes putredinis DSM 17216; Bacteroides stercoris ATCC 43183; Thomasclavelia spiroformis DSM 1552; Ruminococcus torques ATCC 27756; Bifidobacterium catenulatum DSM 16992; Intestinimonas butyriciproducens DSM 26588; Butyrivibrio crossotus DSM 2876; Parabacteroides distasonis ATCC 8503; Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850; Bryantella formatexigens DSM 14469; Bacteroides plebeius DSM 17135; Blautia hydrogenotrophica DSM 10507; Streptococcus thermophilus LMD-9; Adlercreutzia equolifaciens DSM 19450; Slackia exigua ATCC 700122; Olsenella uli DSM 7084; Solobacterium moorei DSM 22971; Ruminococcus obeum ATCC 29174; Ruminococcus bromii ATCC (L2-63); Clostridium methylpentosum DSM 5476; Clostridium leptum DSM 753; Clostridium nexile DSM 1787; Megasphaera sp. DSMZ 102144; Anaerofustis stercorihominis DSM 17244; Alistipes senegalensis JC50; Burkholderiales bacterium 1_1_47; Subdoligranulum sp. 4_3_54A2FAA; Clostridium bartlettii DSM 16795; Eggerthella lenta DSM 2243; Blautia sp. KLE 1732; Eubacterium biforme/Holdemanella biformis DSM 3989; Clostridium sp. VPI C48-50; Bilophila wadsworthia ATCC 49260; Holdemania filiformis DSM 12042; Eubacterium siraeum DSM 15702
3384850,30,Syncom_red_mix_14_72,NA,NA,NA,NA,NA,Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583; Ruminococcus gnavus ATCC 29149; Odoribacter splanchnicus DSM 20712; Bacteroides cellulosilyticus DSM 14838; Clostridium scindens ATCC 35704; Eubacterium eligens ATCC 27750; Bacteroides pectinophilus ATCC 43243; Bacteroides thetaiotaomicron VPI-5482; Bacteroides vulgatus ATCC 8482; Bifidobacterium breve DSM 20213; Alistipes onderdonkii DSM 19147; Parabacteroides sp. D13; Subdoligranulum variabile DSM 15176; Clostridium sp. L2-50; Clostridium sp. M62/1; Bacteroides sp. 9_1_42FAA; Acidaminococcus fermentans DSM 20731; Bacteroides sp. D2; Parabacteroides johnsonii DSM 18315; Acidaminococcus intestini sp. D21; Bacteroides rodentium DSM 26882; Alistipes putredinis DSM 17216; Bacteroides stercoris ATCC 43183; Thomasclavelia spiroformis DSM 1552; Ruminococcus torques ATCC 27756; Bifidobacterium catenulatum DSM 16992; Intestinimonas butyriciproducens DSM 26588; Butyrivibrio crossotus DSM 2876; Parabacteroides distasonis ATCC 8503; Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850; Bryantella formatexigens DSM 14469; Bacteroides plebeius DSM 17135; Blautia hydrogenotrophica DSM 10507; Streptococcus thermophilus LMD-9; Adlercreutzia equolifaciens DSM 19450; Slackia exigua ATCC 700122; Olsenella uli DSM 7084; Solobacterium moorei DSM 22971; Ruminococcus obeum ATCC 29174; Ruminococcus bromii ATCC (L2-63); Clostridium methylpentosum DSM 5476; Clostridium leptum DSM 753; Clostridium nexile DSM 1787; Megasphaera sp. DSMZ 102144; Anaerofustis stercorihominis DSM 17244; Alistipes senegalensis JC50; Burkholderiales bacterium 1_1_47; Subdoligranulum sp. 4_3_54A2FAA; Clostridium bartlettii DSM 16795; Eggerthella lenta DSM 2243; Blautia sp. KLE 1732; Eubacterium biforme/Holdemanella biformis DSM 3989; Clostridium sp. VPI C48-50; Bilophila wadsworthia ATCC 49260; Holdemania filiformis DSM 12042; Eubacterium siraeum DSM 15702
3384851,30,Syncom_red_mix_15_0,NA,NA,NA,NA,NA,Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583; Ruminococcus gnavus ATCC 29149; Odoribacter splanchnicus DSM 20712; Bacteroides cellulosilyticus DSM 14838; Clostridium scindens ATCC 35704; Eubacterium eligens ATCC 27750; Bacteroides pectinophilus ATCC 43243; Bacteroides thetaiotaomicron VPI-5482; Bacteroides vulgatus ATCC 8482; Bifidobacterium breve DSM 20213; Alistipes onderdonkii DSM 19147; Parabacteroides sp. D13; Subdoligranulum variabile DSM 15176; Clostridium sp. L2-50; Clostridium sp. M62/1; Bacteroides sp. 9_1_42FAA; Acidaminococcus fermentans DSM 20731; Bacteroides sp. D2; Parabacteroides johnsonii DSM 18315; Acidaminococcus intestini sp. D21; Bacteroides rodentium DSM 26882; Alistipes putredinis DSM 17216; Bacteroides stercoris ATCC 43183; Thomasclavelia spiroformis DSM 1552; Ruminococcus torques ATCC 27756; Bifidobacterium catenulatum DSM 16992; Intestinimonas butyriciproducens DSM 26588; Butyrivibrio crossotus DSM 2876; Parabacteroides distasonis ATCC 8503; Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850; Bryantella formatexigens DSM 14469; Bacteroides plebeius DSM 17135; Blautia hydrogenotrophica DSM 10507; Streptococcus thermophilus LMD-9; Adlercreutzia equolifaciens DSM 19450; Slackia exigua ATCC 700122; Olsenella uli DSM 7084; Solobacterium moorei DSM 22971; Ruminococcus obeum ATCC 29174; Ruminococcus bromii ATCC (L2-63); Clostridium methylpentosum DSM 5476; Clostridium leptum DSM 753; Clostridium nexile DSM 1787; Megasphaera sp. DSMZ 102144; Anaerofustis stercorihominis DSM 17244; Alistipes senegalensis JC50; Burkholderiales bacterium 1_1_47; Subdoligranulum sp. 4_3_54A2FAA; Clostridium bartlettii DSM 16795; Eggerthella lenta DSM 2243; Blautia sp. KLE 1732; Eubacterium biforme/Holdemanella biformis DSM 3989; Clostridium sp. VPI C48-50; Bilophila wadsworthia ATCC 49260; Holdemania filiformis DSM 12042; Eubacterium siraeum DSM 15702
3384852,30,Syncom_red_mix_15_48,NA,NA,NA,NA,NA,Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583; Ruminococcus gnavus ATCC 29149; Odoribacter splanchnicus DSM 20712; Bacteroides cellulosilyticus DSM 14838; Clostridium scindens ATCC 35704; Eubacterium eligens ATCC 27750; Bacteroides pectinophilus ATCC 43243; Bacteroides thetaiotaomicron VPI-5482; Bacteroides vulgatus ATCC 8482; Bifidobacterium breve DSM 20213; Alistipes onderdonkii DSM 19147; Parabacteroides sp. D13; Subdoligranulum variabile DSM 15176; Clostridium sp. L2-50; Clostridium sp. M62/1; Bacteroides sp. 9_1_42FAA; Acidaminococcus fermentans DSM 20731; Bacteroides sp. D2; Parabacteroides johnsonii DSM 18315; Acidaminococcus intestini sp. D21; Bacteroides rodentium DSM 26882; Alistipes putredinis DSM 17216; Bacteroides stercoris ATCC 43183; Thomasclavelia spiroformis DSM 1552; Ruminococcus torques ATCC 27756; Bifidobacterium catenulatum DSM 16992; Intestinimonas butyriciproducens DSM 26588; Butyrivibrio crossotus DSM 2876; Parabacteroides distasonis ATCC 8503; Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850; Bryantella formatexigens DSM 14469; Bacteroides plebeius DSM 17135; Blautia hydrogenotrophica DSM 10507; Streptococcus thermophilus LMD-9; Adlercreutzia equolifaciens DSM 19450; Slackia exigua ATCC 700122; Olsenella uli DSM 7084; Solobacterium moorei DSM 22971; Ruminococcus obeum ATCC 29174; Ruminococcus bromii ATCC (L2-63); Clostridium methylpentosum DSM 5476; Clostridium leptum DSM 753; Clostridium nexile DSM 1787; Megasphaera sp. DSMZ 102144; Anaerofustis stercorihominis DSM 17244; Alistipes senegalensis JC50; Burkholderiales bacterium 1_1_47; Subdoligranulum sp. 4_3_54A2FAA; Clostridium bartlettii DSM 16795; Eggerthella lenta DSM 2243; Blautia sp. KLE 1732; Eubacterium biforme/Holdemanella biformis DSM 3989; Clostridium sp. VPI C48-50; Bilophila wadsworthia ATCC 49260; Holdemania filiformis DSM 12042; Eubacterium siraeum DSM 15702
3384853,30,Syncom_red_mix_15_72,NA,NA,NA,NA,NA,Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583; Ruminococcus gnavus ATCC 29149; Odoribacter splanchnicus DSM 20712; Bacteroides cellulosilyticus DSM 14838; Clostridium scindens ATCC 35704; Eubacterium eligens ATCC 27750; Bacteroides pectinophilus ATCC 43243; Bacteroides thetaiotaomicron VPI-5482; Bacteroides vulgatus ATCC 8482; Bifidobacterium breve DSM 20213; Alistipes onderdonkii DSM 19147; Parabacteroides sp. D13; Subdoligranulum variabile DSM 15176; Clostridium sp. L2-50; Clostridium sp. M62/1; Bacteroides sp. 9_1_42FAA; Acidaminococcus fermentans DSM 20731; Bacteroides sp. D2; Parabacteroides johnsonii DSM 18315; Acidaminococcus intestini sp. D21; Bacteroides rodentium DSM 26882; Alistipes putredinis DSM 17216; Bacteroides stercoris ATCC 43183; Thomasclavelia spiroformis DSM 1552; Ruminococcus torques ATCC 27756; Bifidobacterium catenulatum DSM 16992; Intestinimonas butyriciproducens DSM 26588; Butyrivibrio crossotus DSM 2876; Parabacteroides distasonis ATCC 8503; Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850; Bryantella formatexigens DSM 14469; Bacteroides plebeius DSM 17135; Blautia hydrogenotrophica DSM 10507; Streptococcus thermophilus LMD-9; Adlercreutzia equolifaciens DSM 19450; Slackia exigua ATCC 700122; Olsenella uli DSM 7084; Solobacterium moorei DSM 22971; Ruminococcus obeum ATCC 29174; Ruminococcus bromii ATCC (L2-63); Clostridium methylpentosum DSM 5476; Clostridium leptum DSM 753; Clostridium nexile DSM 1787; Megasphaera sp. DSMZ 102144; Anaerofustis stercorihominis DSM 17244; Alistipes senegalensis JC50; Burkholderiales bacterium 1_1_47; Subdoligranulum sp. 4_3_54A2FAA; Clostridium bartlettii DSM 16795; Eggerthella lenta DSM 2243; Blautia sp. KLE 1732; Eubacterium biforme/Holdemanella biformis DSM 3989; Clostridium sp. VPI C48-50; Bilophila wadsworthia ATCC 49260; Holdemania filiformis DSM 12042; Eubacterium siraeum DSM 15702
3384854,31,Group_1_fast_mix_11_0,NA,NA,NA,NA,NA,Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583
3384855,31,Group_1_fast_mix_11_48,NA,NA,NA,NA,NA,Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583
3384856,31,Group_1_fast_mix_11_72,NA,NA,NA,NA,NA,Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583
3384857,31,Group_1_fast_mix_12_0,NA,NA,NA,NA,NA,Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583
3384858,31,Group_1_fast_mix_12_48,NA,NA,NA,NA,NA,Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583
3384859,31,Group_1_fast_mix_12_72,NA,NA,NA,NA,NA,Bacteroides intestinalis DSM 17393; Catenibacterium mitsuokai DSM 15897; Clostridium asparagiforme DSM 15981; Faecalibacterium prausnitzii A2-165; Dorea longicatena DSM 13814; Bacteroides xylanisolvens DSMZ 18836; Butyricimonas virosa DSM 23226; Bacteroides fragilis 3_1_12; Bacteroides dorei DSM 17855; Bacteroides eggerthii DSM 20697; Eubacterium rectale ATCC 33656; Anaerostipes caccae DSM 14662; Clostridium bolteae ATCC BAA-613; Eubacterium ventriosum ATCC 27560; Clostridium hathewayi DSM 13479; Oscillibacter sp. KLE 1728; Bacteroides ovatus ATCC 8483; Bacteroides dorei 5_1_36/D4; Bifidobacterium pseudocatenulatum DSM 20438; Collinsella aerofaciens ATCC 25986; Clostridium saccharolyticum WM1; Lactobacillus ruminis ATCC 25644; Ruminococcus lactaris ATCC 29176; Bacteroides sp. 3_1_19; Roseburia intestinalis L1-82; Bacteroides sp. 2_1_16; Ruminococcus gauvreauii DSM 19829; Granulicatella adiacens ATCC 49175; Mitsuokella multacida DSM 20544; Bacteroides uniformis ATCC 8492; Dorea formicigenerans ATCC 27755; Blautia hansenii DSM 20583
